video_url,author_id,author_nickname,author_unique,music,caption
https://v16-webapp.tiktok.com/1cb43c8dbaeb75911a540850bc0ec3e0/61e9e2dd/video/tos/alisg/tos-alisg-pve-0037c001/d2fe1271dc194a1fb9e97bf5f61e5500/?a=1988&br=1940&bt=970&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amxzMzc6ZnlyNjMzODczNEApPDNnODhmPGQ1NzU8MzNmZGdxam4ycjRvaGNgLS1kMS1zczEwM2E2YjUwLmA0NGAzLy86Yw%3D%3D&vl=&vr=,6816263266768733189,Julia Gisella,juliagisella,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/b7c96281bca54e09b799716bdb3cdae2,Reply to @malouka321go i - i choked on ma Kombucha@olivia_holt #partnership
https://v16-webapp.tiktok.com/61fd7d3ad35086a6f974c5ab3fb014a7/61e9e2d6/video/tos/useast2a/tos-useast2a-ve-0068c004/365b8ee9c70d4670b638a533a5d9a314/?a=1988&br=3464&bt=1732&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3U4eGg6ZjV3OTMzNzczM0ApaDQ3aDpmaGQ8NzlmOjo8PGdpc3JocjRvMWdgLS1kMTZzc2NfMWFfLy81YjQvLTEuLWE6Yw%3D%3D&vl=&vr=,6694405087929287686,mimiermakeup,mimiermakeup,,Let the heist begin! Dostupno na @PINK PANDA   #NYXCosmeticsxLCDP #nyxcosmeticshrvatska #Partnership
https://v16-webapp.tiktok.com/bb87c7c20fceca4ea95b852e888e6809/61e9e2c6/video/tos/useast2a/tos-useast2a-pve-0068/fd517785012447eca4c0476f960bebc6/?a=1988&br=1958&bt=979&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajhtbmZkZWd2dDMzaTczM0ApNDw1aGc7Nzs7N2Q1OjRkM2dmbGQvbWZkNWhfLS0yMTZzczE1MC9iNGNgNjI0LTItLzA6Yw%3D%3D&vl=&vr=,6610100781926711302,Faffapix,faffapix,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/8b86299550c4451690f56af7595b9458,PART. 1 Go to see the result! Andate a vedere il risultato IG @Faffapix  #sister #partnership #tutorial
https://v16-webapp.tiktok.com/cb2f1fbf5fd127bb8176a66059d9f057/61e9e2d1/video/tos/alisg/tos-alisg-pve-0037c001/32457ae65a2842049795415a1ba9a892/?a=1988&br=3658&bt=1829&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2ZldW9naW44eDMzODczM0ApNjxoOGc4ZmUzNzo0OzZoN2ctcmQuLXNhbmhfLS1iMTRzczUwXi0vYDExL2BgYTYvYl86Yw%3D%3D&vl=&vr=,6782575189601010693,Kay marshall,fanaticinca,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/df13aa0fd2e44615a4e7869da0607d9e,#fyp #fy #harrishawk  #harrishawk  #bop  #partnership #bond #falconary #free #flying
https://v16-webapp.tiktok.com/74675de9062187533051ffc0e5a3444a/61e9e2ea/video/tos/useast2a/tos-useast2a-pve-0068/e1b3afcc79654a9b9af914f01deb2ed3/?a=1988&br=2826&bt=1413&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajZleTVmOjc5djMzZDczM0ApODg2M2U3ODtmN2lnNzU1NmctZW1oNmVzbTBfLS0uMTZzc14vXy5iLWBeMV4yLl8uLy46Yw%3D%3D&vl=&vr=,8281242,lilah,lilahkeeney,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/916b5a48d5884b72a3394c1db736ab96,trying contacts for the first time! sponsored by ttdeye  #ttdeyecontacts #ttdeye #makeup #contacts #partnership #ad #sponsored
https://v16-webapp.tiktok.com/de319fd6d03742320da5951ef9bb8f19/61e9e2ed/video/tos/useast2a/tos-useast2a-ve-0068c003/1f60e4be84f94ffab72cdd9b14115cb5/?a=1988&br=4680&bt=2340&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3BwZm50cnczdjMzOTczM0ApZjQ7ODRoO2VmN2c5aDo8Z2dyaDQxazE1MWlfLS0zMTZzc182M2EuYWAuMmEuM2FfNi86Yw%3D%3D&vl=&vr=,6748816305224401925,Ace Metaphor,acemetaphor,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6857296119144139526.mp3,#50/50 #balance #housework #cookingandcleaning #partnership #relationshipgoals #acemetaphor #relationshipadvice #fyp #helpher #doyourpart #love
https://v16-webapp.tiktok.com/e3cc37fb03d5696f183a29d613fc7833/61e9e2c2/video/tos/useast2a/tos-useast2a-ve-0068c004/a1437af7845b44a7adf7ac3aa17a710b/?a=1988&br=1804&bt=902&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anVobjc6Zm84NzMzNzczM0ApZjZoNWkzNTxlN2dlM2Y3O2cybjBqcjRnXjNgLS1kMTZzc2JiYzIxMi4wLTEwNTA0YV86Yw%3D%3D&vl=&vr=,6724354647681876998,PaulnSoph,paulnsoph,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/8d21e9da78c8487b8920c081be319511,#ad time flies!  @andygrammer #partnership #couple
https://v16-webapp.tiktok.com/02cfbf3a112a2c43e6f5ab606088c74f/61e9e2c1/video/tos/useast2a/tos-useast2a-ve-0068c004/dc5e2a2846804c22be40805798985271/?a=1988&br=1384&bt=692&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2ZucTZ1d3A6NDMzOjczM0ApOTo6ZTY2ZTw0N2RnNzc6M2dubW42bjZyYDRgLS1eMTZzc14xYjE0NV9iL15jNWEtX2E6Yw%3D%3D&vl=&vr=,6723215472441476102,Jonah Prill,jonahprill,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/04630752d3b3466380cd7e3dfee35a9d,@playboy and I doing the best collab west of the Mississippi #partnership #cowboy #playboy
https://v16-webapp.tiktok.com/e24597e547ecf85077e54abaa73649f1/61e9e2ec/video/tos/useast2a/tos-useast2a-ve-0068c003/0f57c1a9a7f1400bb02de037b12d1bee/?a=1988&br=3256&bt=1628&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amVtcDZzM3hkNTMzNzczM0ApMzg0Z2k7OTw2N2doO2g0NmcubzIvcHM1LTJgLS1kMTZzc14yMGEvLV9hLl4yYi80NmA6Yw%3D%3D&vl=&vr=,6919604646236095494,rootsrisingco,brookelynnrogers,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6956549009137814278.mp3,Its LVL 3 for me #romanticrelationship #healingtiktok #relationshippsychology #ego #energy #partnership #foryou
https://v16-webapp.tiktok.com/63619f6b8dae1c85e67a838b7cac9463/61e9e2c2/video/tos/useast2a/tos-useast2a-ve-0068c001/434db40d476a4607a03a803d1d02aef4/?a=1988&br=888&bt=444&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M29kcTc0ZHlkNTMzNzczM0ApZTZoNzU4NGRnN2c6NzY1ZWc1NWo1cWpwci1gLS1kMTZzcy9iNmAyYTYvLTFiXl8xMzM6Yw%3D%3D&vl=&vr=,6670511983706832901,Marry me 💍,yeh_girl_,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6953750821666605830.mp3,i'm so bad at editing (;`) sorry... // what is your dream? // explanation in the comments [ MY IDEAA ] #soulmate #green #partnership <3
https://v16-webapp.tiktok.com/8c5ed0b4d839dbad4dd9886741d4c1b5/61e9e2d1/video/tos/useast2a/tos-useast2a-pve-0068/c196cab34ea6409c8ed6c943dce1c45c/?a=1988&br=2362&bt=1181&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajx5aTQ6Zjg4NzMzNzczM0ApZjM6NDdpaTw8NzQ7aGc6NGdgYi82cjRnb3FgLS1kMTZzczMxNWIyYGJhNmMvLy0xXjY6Yw%3D%3D&vl=&vr=,6760938600605451269,Jay and Mack,jayandmackfilms,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/904e112be5eb4a038db1123cd91bdeaf,Will your person react this way? @lainehardymusic #partnership #groomreaction #weddingvideo #emotionalgroom
https://v16-webapp.tiktok.com/b6dbee675044f53e4a6efd268c9b20b8/61e9e2c0/video/tos/useast2a/tos-useast2a-ve-0068c003/b3383a7562984f1594c5033940954ceb/?a=1988&br=3548&bt=1774&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajVtOzw6ZmxsOTMzNzczM0ApOmlkO2gzNzs0N2Q3Z2g4aGdzLi80cjRnbmZgLS1kMTZzc2IuXzZeYTU2Y2EwYDAtMl46Yw%3D%3D&vl=&vr=,6608185591580475393,alliah & family 🤍,alliahharmon,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/8530ad117abb447f8698135d0fb6ddef,#ad Reply to @mamaspenc I feel more comfortable with digital anyways bc you dont have to worry about evaps @Joywave #GiveWithAllYourHeart #partnership
https://v16-webapp.tiktok.com/2a93f4e413ca0c2b73aa5d385f08e492/61e9e2c7/video/tos/useast2a/tos-useast2a-pve-0068/5acc5502a80c41daabc154654c20acc7/?a=1988&br=3316&bt=1658&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajU3czo6ZmtpNjMzNzczM0ApaTw4OTMzaTxlN2g8OTo4ZWdzNXNycjRnbmhgLS1kMTZzc2BfMmEzXjIvYTQtYjNfX2M6Yw%3D%3D&vl=&vr=,6762034452018725893,Lizzy Wong,lizzymwong,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/8d21e9da78c8487b8920c081be319511,#ad I was actually really sad and depressed for a whole year. @andygrammer #partnership #mentalhealth #toxicfamily
https://v16-webapp.tiktok.com/703eb3a91795e253c649b52f3696328e/61e9e2c2/video/tos/useast2a/tos-useast2a-ve-0068c001/a8505ed6eb4a4c13b251cc90c513fb2c/?a=1988&br=2806&bt=1403&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2c7NzZmdTx4NDMzMzczM0ApOjw7Ozs2ZTtnN2U6NTllaGdfamRxcnBray5gLS01MTZzczM0LzZiLzQ0YjJjNi8wMS46Yw%3D%3D&vl=&vr=,143628855109365760,Guicapivara,guicapivara_,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/65e021b253564e7bb6d8dad2b8b14f2c,crayon board  #diy  #crayons #partnership #foryou
https://v16-webapp.tiktok.com/8a72d5ad7a42cc9e6f1c93829a678268/61e9e2c0/video/tos/useast2a/tos-useast2a-ve-0068c002/581b6850e5cb4c08af1d03f9caf06c19/?a=1988&br=3236&bt=1618&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anN3ZTM6ZnQ7ODMzNzczM0ApNDY4NzZkZzszNzU3ZzM5Z2debl9ucjRfbW1gLS1kMTZzc2FjXmEtMDZfL2MxLjZfLWM6Yw%3D%3D&vl=&vr=,6570660059210317830,Anastasia Khoroshenko,anastasiakhoroshenko,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/8fa187eb5405443ab5462c7d86e0f3c2,How to draw a strawberry  #howtodraw #drawing #tutorial #partnership #knowmetoowell @New Hope Club
https://v16-webapp.tiktok.com/841cd3f4d78cda2410e4492d5e2b80c2/61e9e2bf/video/tos/alisg/tos-alisg-pve-0037c001/d943d1a907a44676948a43d18ee36f9a/?a=1988&br=1744&bt=872&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzY3dTs6ZmRkNzMzODczNEApM2Y1PDM8OmQzNzQ5NTlkNGcvY2xicjRvcHNgLS1kMS1zc14yM14zMy8zLzIxYC40XjM6Yw%3D%3D&vl=&vr=,6670907088787587078,Go! Go! Nihon,gogonihon,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/94b60f31d38b48f2b83f0fd98f108389,Reply to @kanta_dane Learn Japanese at Intercultural Institute with Tamura Sensei.  Link in bio. #gogonihon #partnership #japaneselanguage #japan
https://v16-webapp.tiktok.com/7eb29626df92094144dc148181f90b59/61e9e2c7/video/tos/useast2a/tos-useast2a-pve-0068/23348c2aa84646029aed3aaf4f3f11bb/?a=1988&br=1892&bt=946&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajU3djg1b2xkNTMzNzczM0ApNWlmZGU4ZWU7N2Q3OmQzNWdwaGpqam5rMC9gLS1kMTZzczEyNjVhMS8vLmNhYV5fYzQ6Yw%3D%3D&vl=&vr=,6816834879873188870,✨ ARCH (ANGEL) ✨,archbudzar,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/93b082d76a49417e832000f1021a9d9a,#partnership with @dreamersjoinus 
https://v16-webapp.tiktok.com/01e48d67eb3a8a80bdb7937d90370f3e/61e9e2c4/video/tos/alisg/tos-alisg-pve-0037c001/f6b5b332771f484986fb08cd05b1b2fa/?a=1988&br=2296&bt=1148&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amhxMzw6ZnFkNjMzODczNEApO2czNzRpODw7NzM0O2hlOGdgbGFlcjRnbGJgLS1kMS1zc2I1Ly9gYWNhYmMuNTBhNWI6Yw%3D%3D&vl=&vr=,20435030,nursema,nnursema,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/b7c96281bca54e09b799716bdb3cdae2,Tag your BFF                                @olivia_holt #partnership
https://v16-webapp.tiktok.com/acea1ff2d35d666948441b0457b8b4ef/61e9e2c2/video/tos/useast2a/tos-useast2a-pve-0068/ede24a4bf7e94eaab80108432dd0d247/?a=1988&br=4114&bt=2057&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=XOQ9-3Adnz7Th~BqAlXq&l=2022012016311501024524423123734E44&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2tqOnRzPDo5dzMzZDczM0ApaTs0ZTM2NDs5NzY3ZWZnNGcxMG1vMmtjLzVfLS1iMTZzc2ExMTEwNS9eMDViYl82XmM6Yw%3D%3D&vl=&vr=,6621204314939965446,Mo Stidum,mostidum,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6868095971172125446.mp3,I had to clutch the dub with the Goat Gun!  @goat.guns #partnership #meme #warzone #codmw #codwarzone #cod
