url,title,best_answer_1,best_answer_2,best_answer_3
https://stackoverflow.com/questions/20853725/what-is-the-use-of-with-ties-keyword-in-select-statement-in-sql-queries,sql server - What is the use of WITH TIES keyword in SELECT statement in SQL Queries?,"b'<p>From <a href=http://technet.microsoft.com/en-us/library/ms189463.aspx>TOP (Transact-SQL)</a></p>\n<blockquote>\n<p>Used when you want to return two or more rows that tie for last place\n  in the limited results set.</p>\n</blockquote>\n<p>Note the example </p>\n<h2><a href=http://sqlfiddle.com/#!3/055ec/2>SQL Fiddle DEMO</a></h2>\n<p>We have a table with 6 entires 1 to 4 and 5 twice.</p>\n<p>Running </p>\n<pre><code>SELECT TOP 5 WITH TIES *\nFROM MyTable \nORDER BY ID;\n</code></pre>\n<p>returns 6 rows, as the last row is tied (exists more than once.)</p>\n<p>Where as </p>\n<pre><code>SELECT TOP 5 WITH TIES *\nFROM MyTable \nORDER BY ID DESC;\n</code></pre>\n<p>returns only 5 rows, as the last row (2 in this case) exists only once.</p>'",b'<p>Check this query and will be more clear.</p>\n<pre><code>SELECT TOP 5 WITH TIES *\nFROM MyTable \nORDER BY ID;\n</code></pre>\n<p>RESULT:-\n1\n2\n3\n4\n5\n5</p>\n<pre><code>SELECT TOP 5 *\nFROM MyTable \nORDER BY ID;\n</code></pre>\n<p>RESULT:- 1 2 3 4 5 </p>',"b'<p>From <a href=http://www.sqlservertutorial.net/sql-server-basics/sql-server-select-top/ rel=noreferrer>here</a></p>\n<blockquote>\n<p>Using <strong>TOP WITH TIES</strong> to include rows that match the values in the\n  last row</p>\n</blockquote>\n<p>If you want to use <strong>TOP WITH TIES</strong> you must use <strong>order by</strong>.</p>\n<p>Create Table </p>\n<pre><code>CREATE TABLE [dbo].[Products](\n[Id] [int] IDENTITY(1,1) NOT NULL,\n[ProductName] [nvarchar](50) NULL,\n[Price] [float] NULL) \nGO\n</code></pre>\n<p>The following illustrates the INSERT statement that inserts rows into an existing table</p>\n<pre><code>INSERT INTO [dbo].[Products] VALUES (Bicycle 1 , 258.2)\nINSERT INTO [dbo].[Products] VALUES (Bicycle 2 , 265.3)\nINSERT INTO [dbo].[Products] VALUES (Bicycle 3 , 267.8)\nINSERT INTO [dbo].[Products] VALUES (Bicycle 4 , 268.9)\nINSERT INTO [dbo].[Products] VALUES (Bicycle 5 , 267.9)\nINSERT INTO [dbo].[Products] VALUES (Bicycle 6 , 267.9)\nGO\n</code></pre>\n<p>then</p>\n<pre><code>SELECT TOP 4 WITH TIES\nProductName, Price\nFROM Products\nORDER BY Price\n</code></pre>\n<p>In this example, the two expensive product has a list price of 267.9. Because the statement used <strong>TOP WITH TIES</strong>, it returned one more products whose list <strong>prices</strong> are the same as the forth one.</p>\n<p><a href=https://i.stack.imgur.com/7sxzF.png rel=noreferrer><img alt=here src=https://i.stack.imgur.com/7sxzF.png/></a></p>'"
https://stackoverflow.com/questions/2051192/what-is-a-python-egg,package - What is a Python egg?,"b'<blockquote>\n<p><em>Note: <a href=https://packaging.python.org/discussions/wheel-vs-egg/ rel=noreferrer>Egg packaging has been superseded by Wheel packaging.</a></em></p>\n</blockquote>\n<p>Same concept as a <code>.jar</code> file in Java, it is a <code>.zip</code> file with some metadata files renamed <code>.egg</code>, for distributing code as bundles.</p>\n<p><a href=http://svn.python.org/projects/sandbox/trunk/setuptools/doc/formats.txt rel=noreferrer>Specifically: The Internal Structure of Python Eggs</a></p>\n<blockquote>\n<p>A Python egg is a logical structure embodying the release of a\n  specific version of a Python project, comprising its code, resources,\n  and metadata. There are multiple formats that can be used to\n  physically encode a Python egg, and others can be developed. However,\n  a key principle of Python eggs is that they should be discoverable and\n  importable. That is, it should be possible for a Python application to\n  easily and efficiently find out what eggs are present on a system, and\n  to ensure that the desired eggs contents are importable.</p>\n<p>The <code>.egg</code> format is well-suited to distribution and the easy\n  uninstallation or upgrades of code, since the project is essentially\n  self-contained within a single directory or file, unmingled with any\n  other projects code or resources.  It also makes it possible to have\n  multiple versions of a project simultaneously installed, such that\n  individual programs can select the versions they wish to use.</p>\n</blockquote>'","b'<p>The <code>.egg</code> file is a distribution format for Python packages. It\xe2\x80\x99s just an alternative to a source code distribution or Windows <code>exe</code>. But note that for pure <code>Python</code>, the <code>.egg</code> file is completely cross-platform.</p>\n<p>The <code>.egg</code> file itself is essentially a <code>.zip</code> file. If you change the extension to \xe2\x80\x9c<code>zip</code>\xe2\x80\x9d, you can see that it will have folders inside the archive.</p>\n<p>Also, if you have an <code>.egg</code> file, you can install it as a package using <code>easy_install</code></p>\n<p>Example:\nTo create an <code>.egg</code> file for a directory say <code>mymath</code> which itself may have several python scripts, do the following step:</p>\n<pre><code># setup.py\nfrom setuptools import setup, find_packages\nsetup(\n    name = mymath,\n    version = 0.1,\n    packages = find_packages()\n    )\n</code></pre>\n<p>Then, from the terminal do:</p>\n<pre><code> $ python setup.py bdist_egg\n</code></pre>\n<p>This will generate lot of outputs, but when it\xe2\x80\x99s completed you\xe2\x80\x99ll see that you have <em>three</em> new folders: <em>build</em>, <em>dist</em>, and <em>mymath.egg-info</em>. The only folder that we care about is the <em>dist</em> folder where youll find your <code>.egg</code> file, <strong><code>mymath-0.1-py3.5.egg</code></strong> with your default python (installation) version number(mine here: 3.5)</p>\n<p>Source: <a href=http://www.blog.pythonlibrary.org/ rel=noreferrer>Python library blog</a></p>'","b'<p>Egg is a single-file importable distribution format for Python-related projects.</p>\n<p><a href=http://peak.telecommunity.com/DevCenter/PythonEggs rel=nofollow noreferrer>The Quick Guide to Python Eggs</a> notes that <em>Eggs are to Pythons as Jars are to Java...</em> </p>\n<p>Eggs actually are richer than jars; they hold interesting metadata such as licensing details, release dependencies, etc.</p>'"
https://stackoverflow.com/questions/21450629/how-to-call-a-webservice-method-from-an-html-page-javascript-with-out-refresh/21450744,jquery - How to call a webservice method from an html page [javascript] with out refresh the page,"b'<p>Use jQuery for performin POST or GET request from your html page like this : </p>\n<pre><code>function fun() \n{\n   var data=hello;\n   $.get(http://localhost/ws/service.asmx/HelloWord, function(response) {\n        data = response;\n   }).error(function(){\n  alert(Sorry could not proceed);\n});\n\n   return data;\n}\n</code></pre>\n<p>OR :</p>\n<pre><code>function fun() \n{\n  var data=hello;\n  $.post(http://localhost/ws/service.asmx/HelloWord,{},function(response) \n  {     data = response;\n  }).error(function(){\n  alert(Sorry could not proceed);\n});\n\n    return data;\n}\n</code></pre>'","b'<p>You can send <a href=http://api.jquery.com/jquery.ajax/ rel=noreferrer>ajax</a> request to a webservice</p>\n<pre><code> $.ajax({\n            url: WebServiceURL,\n            data: , //ur data to be sent to server\n            contentType: application/json; charset=utf-8, \n            type: GET,\n            success: function (data) {\n               alert(data);\n            },\n            error: function (x, y, z) {\n               alert(x.responseText +   +x.status);\n            }\n        });\n</code></pre>'",
https://stackoverflow.com/questions/36558909/route-get-requires-callback-functions-but-got-a-object-undefined,node.js - Route.get() requires callback functions but got a object Undefined,"b'<p>In the tutorial the <code>todo.all</code> returns a <code>callback</code> object. This is required for the <code>router.get</code> syntax.</p>\n<p>From the documentation:</p>\n<blockquote>\n<p><strong>router.METHOD(path, [callback, ...] callback)</strong></p>\n<p>The router.METHOD() methods provide the routing functionality in\n  Express, where METHOD is one of the HTTP methods, such as GET, PUT,\n  POST, and so on, in lowercase. Thus, the actual methods are\n  router.get(), router.post(), router.put(), and so on.</p>\n</blockquote>\n<p>You still need to define the array of <code>callback</code> objects in your <code>todo</code> files so you can access the proper <code>callback</code> object for your <code>router</code>.</p>\n<p>You can see from your tutorial that <code>todo.js</code> contains the array of <code>callback</code> objects (this is what you are accessing when you write <code>todo.all</code>):</p>\n<pre><code>module.exports = {\n    all: function(req, res){\n        res.send(All todos)\n    },\n    viewOne: function(req, res){\n        console.log(Viewing  + req.params.id);\n    },\n    create: function(req, res){\n        console.log(Todo created)\n    },\n    destroy: function(req, res){\n        console.log(Todo deleted)\n    },\n    edit: function(req, res){\n        console.log(Todo  + req.params.id +  updated)\n    }\n};\n</code></pre>'","b'<p>I got the same error.\nAfter debugging, I found that I misspelled the method name that I imported from the controller into the route file.\nPlease check the method name.</p>'","b'<p>There are two routes for get:</p>\n<pre><code>app.get(/, main.index);\ntodoRouter.get(/,todo.all);\n</code></pre>\n<p><em>Error: Route.get() requires callback functions but got a [object Undefined]</em>\nThis exception is thrown when <code>route.get</code>does not get a callback function. As you have defined todo.all in todo.js file, but it is unable to find main.index. \nThats why it works once you define main.index file later on in the tutorial.</p>'"
https://stackoverflow.com/questions/22507189/could-not-load-file-or-assembly-newtonsoft-json-version-4-5-0-0-culture-neutr,"asp.net - Could not load file or assembly Newtonsoft.Json, Version=4.5.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed","b'<p>In package manager console execute: <code>Update-Package \xe2\x80\x93reinstall Newtonsoft.Json</code>.</p>\n<p><strong>UPDATE</strong></p>\n<p><em>I originally posted this as a comment but as @OwenBlacker suggested Ill just put it here:</em></p>\n<p>If you still get an error after doing this, then what worked for me eventually is that I deleted Json.Nets <code>&lt;dependentAssembly&gt;</code> section from my <code>.config</code> file. Reinstall brings it back if its not there and apparently you need to delete it. Until there will be a normal solution in the package itself, Im afraid this manual step is a must.</p>\n<p><strong>Note: Please read the comments below before doing this.</strong> </p>\n<p>As per Ren\xc3\xa9s comment below <strong>BE AWARE</strong> that the command posted in the answer will reinstall the package in every project in your solution. So if you use the Newtonsoft.Json package in several projects and maybe use different versions, just executing the above command might have unwanted consequences.</p>'","b'<p>To everyone having problems with Newtonsoft.Json v4.5 version try using this in web.config or app.config:</p>\n<pre class=lang-xml prettyprint-override><code>&lt;runtime&gt;\n    &lt;assemblyBinding xmlns=urn:schemas-microsoft-com:asm.v1&gt;\n       &lt;dependentAssembly&gt;\n           &lt;assemblyIdentity name=Newtonsoft.Json\n               publicKeyToken=30AD4FE6B2A6AEED culture=neutral/&gt;\n           &lt;bindingRedirect oldVersion=0.0.0.0-6.0.0.0 newVersion=6.0.0.0/&gt;\n       &lt;/dependentAssembly&gt;\n    &lt;/assemblyBinding&gt;\n&lt;/runtime&gt;\n</code></pre>\n<p><strong>IMPORTANT</strong>: Check that the <code>configuration</code> tag of your config file has no namespace attribute (as suggested in <a href=https://stackoverflow.com/a/12011221/150370>https://stackoverflow.com/a/12011221/150370</a>).  Otherwise, <code>assemblyBinding</code> tags will be ignored.</p>'",b'<p><strong>The key point is referencing right version in your config file.</strong> </p>\n<p><strong>Steps;</strong></p>\n<p>1- look at what is the version of your Newtonsoft.Json.dll in the project reference property  what ever the version in your package folder (For example mine is 7.0.1 and the reference Version is 7.0.0.0)</p>\n<p>2- look at what the project expect from you in the exception (mine is 6.0.0.0)</p>\n<p>3- Add dependent assembly to your config file as it should be..</p>\n<pre><code>  &lt;dependentAssembly&gt;\n    &lt;assemblyIdentity name=Newtonsoft.Json  publicKeyToken=30AD4FE6B2A6AEED culture=neutral/&gt;\n    &lt;bindingRedirect oldVersion=0.0.0.0-6.0.0.0 newVersion=7.0.0.0/&gt;\n  &lt;/dependentAssembly&gt;\n</code></pre>'
https://stackoverflow.com/questions/50880444/windows10-python3-is-not-recognized-as-an-internal-or-external-command-operab,"python 3.x - Windows10 python3 is not recognized as an internal or external command, operable program or batch file",b'<p>Thanks @emsimpson92</p>\n<p>Issue resolved by using <strong>python</strong> instead of <strong>python3</strong> </p>',b'<pre><code>py -3 -m pip install jupyter\n</code></pre>\n<p>This works fine in the case of python3 not recognized as an external or internal command error</p>',
https://stackoverflow.com/questions/36211739/invariant-violation-could-not-find-store-in-either-the-context-or-props-of-c,reactjs - Invariant Violation: Could not find store in either the context or props of Connect(SportsDatabase),"b'<p>Its pretty simple.  Youre trying to test the wrapper component generated by calling <code>connect()(MyPlainComponent)</code>.  That wrapper component expects to have access to a Redux store.  Normally that store is available as <code>context.store</code>, because at the top of your component hierarchy youd have a <code>&lt;Provider store={myStore} /&gt;</code>.  However, youre rendering your connected component by itself, with no store, so its throwing an error.</p>\n<p>Youve got a few options:</p>\n<ul>\n<li>Create a store and render a <code>&lt;Provider&gt;</code> around your connected component</li>\n<li>Create a store and directly pass it in as <code>&lt;MyConnectedComponent store={store} /&gt;</code> , as the connected component will also accept store as a prop</li>\n<li>Dont bother testing the connected component.  Export the plain, unconnected version, and test that instead.  If you test your plain component and your <code>mapStateToProps</code> function, you can safely assume the connected version will work correctly.</li>\n</ul>\n<p>You probably want to read through the Testing page in the Redux docs: <a href=https://redux.js.org/recipes/writing-tests rel=noreferrer>https://redux.js.org/recipes/writing-tests</a>. </p>\n<p><strong>edit</strong>:</p>\n<p>After actually seeing that you posted source, and re-reading the error message, the real problem is not with the SportsTopPane component.  The problem is that youre trying to fully render SportsTopPane, which also renders all of its children, rather than doing a shallow render like you were in the first case.  The line <code>searchComponent = &lt;SportsDatabase sportsWholeFramework=desktop /&gt;;</code> is rendering a component that I assume is also connected, and therefore expects a store to be available in Reacts context feature.</p>\n<p>At this point, you have two new options:</p>\n<ul>\n<li>Only do shallow rendering of SportsTopPane, so that youre not forcing it to fully render its children</li>\n<li>If you do want to do deep rendering of SportsTopPane, youll need to provide a Redux store in context.  I highly suggest you take a look at the Enzyme testing library, which lets you do exactly that.  See <a href=http://airbnb.io/enzyme/docs/api/ReactWrapper/setContext.html rel=noreferrer>http://airbnb.io/enzyme/docs/api/ReactWrapper/setContext.html</a> for an example.</li>\n</ul>\n<p>Overall, I would note that you might be trying to do too much in this one component and might want to consider breaking it into smaller pieces with less logic per component.</p>'","b'<p>Possible solution that worked for me with jest</p>\n<pre><code>import React from react;\nimport { shallow } from enzyme;\nimport { Provider } from react-redux;\nimport configureMockStore from redux-mock-store;\nimport TestPage from ../TestPage;\n\nconst mockStore = configureMockStore();\nconst store = mockStore({});\n\ndescribe(Testpage Component, () =&gt; {\n    it(should render without throwing an error, () =&gt; {\n        expect(\n            shallow(\n                &lt;Provider store={store}&gt;\n                    &lt;TestPage /&gt;\n                &lt;/Provider&gt;\n            ).exists(&lt;h1&gt;Test page&lt;/h1&gt;)\n        ).toBe(true);\n    });\n});\n</code></pre>'","b'<p>As the official <a href=https://redux.js.org/recipes/writing-tests#connected-components rel=noreferrer>docs</a> of redux suggest, better to export the unconnected component as well.</p>\n<p>In order to be able to test the App component itself without having to deal with the decorator, we recommend you to also export the undecorated component:</p>\n<pre><code>import { connect } from react-redux\n\n// Use named export for unconnected component (for tests)\nexport class App extends Component { /* ... */ }\n\xe2\x80\x8a\n// Use default export for the connected component (for app)\nexport default connect(mapStateToProps)(App)\n</code></pre>\n<p>Since the default export is still the decorated component, the import statement pictured above will work as before so you wont have to change your application code. However, you can now import the undecorated App components in your test file like this:</p>\n<pre><code>// Note the curly braces: grab the named export instead of default export\nimport { App } from ./App\n</code></pre>\n<p>And if you need both:</p>\n<pre><code>import ConnectedApp, { App } from ./App\n</code></pre>\n<p>In the app itself, you would still import it normally:</p>\n<pre><code>import App from ./App\n</code></pre>\n<p>You would only use the named export for tests.</p>'"
https://stackoverflow.com/questions/5968196/how-do-i-check-if-a-cookie-exists,javascript - How do I check if a cookie exists?,"b'<p>You can call the function getCookie with the name of the cookie you want, then check to see if it is = null.</p>\n<pre><code>function getCookie(name) {\n    var dc = document.cookie;\n    var prefix = name + =;\n    var begin = dc.indexOf(;  + prefix);\n    if (begin == -1) {\n        begin = dc.indexOf(prefix);\n        if (begin != 0) return null;\n    }\n    else\n    {\n        begin += 2;\n        var end = document.cookie.indexOf(;, begin);\n        if (end == -1) {\n        end = dc.length;\n        }\n    }\n    // because unescape has been deprecated, replaced with decodeURI\n    //return unescape(dc.substring(begin + prefix.length, end));\n    return decodeURI(dc.substring(begin + prefix.length, end));\n} \n\nfunction doSomething() {\n    var myCookie = getCookie(MyCookie);\n\n    if (myCookie == null) {\n        // do cookie doesnt exist stuff;\n    }\n    else {\n        // do cookie exists stuff\n    }\n}\n</code></pre>'","b'<p>I have crafted an alternative non-jQuery version:</p>\n<pre><code>document.cookie.match(/^(.*;)?\\s*MyCookie\\s*=\\s*[^;]+(.*)?$/)\n</code></pre>\n<p>It only tests for cookie existence. A more complicated version can also return cookie value:</p>\n<pre><code>value_or_null = (document.cookie.match(/^(?:.*;)?\\s*MyCookie\\s*=\\s*([^;]+)(?:.*)?$/)||[,null])[1]\n</code></pre>\n<p>Put your cookie name in in place of <code>MyCookie</code>.</p>'",b'<pre><code>document.cookie.indexOf(cookie_name=);\n</code></pre>\n<p>It will return <code>-1</code> if that cookie does not exist.</p>\n<p>p.s. Only drawback of it is (as mentioned in comments) that it will mistake if there is cookie set with such name: <code>any_prefix_cookie_name</code></p>\n<p>(<a href=https://stackoverflow.com/a/6092282>Source</a>)</p>'
https://stackoverflow.com/questions/35003008/access-private-variables-from-class-in-c,function - Access private variables from class in C++,"b'<p>A very unpopular option is to use setters and getters.</p>\n<pre><code>class A {\n  public:\n    void set_life(int life) { life_ = life; }\n    void set_greeting(std::string greeting) { greeting_ = greeting; }\n    int get_life() const { return life_; }\n    std::string get_greeting() const { return greeting_; }\n  private:\n    int life_;\n    std::string greeting_;\n};\n</code></pre>\n<p>These would be used in the following way:</p>\n<pre><code>int main() {\n  A a;\n  a.set_life(42); // My objects life_ variable is now 42.\n  a.set_greeting(Hello, World!); // My objects greeting_ variable is now Hello, World!.\n\n  std::cout &lt;&lt; a.get_greeting() &lt;&lt;  The meaning of life is  &lt;&lt; a.get_life() &lt;&lt; \\n;\n  // Hello World! The meaning of life is 42\n}\n</code></pre>\n<p>This is considered a faux-pas because if you introduce getters and setters as a rule for every private variable, you might as well make the variables public - they can be changed anyway.</p>\n<p>A better practice is to use your constructor to set your variables initially and create a method to do what you need with your variables - the programmer shouldnt need to know about them (hence private).</p>\n<pre><code>class A {\n  public:\n    // Construct life_ with life and greeting_ with greeting\n    A(int life, std::string greeting) : life_(life), greeting_(greeting) {}\n    void print_message() const { \n        std::cout &lt;&lt; greeting_ &lt;&lt;  The meaning of life is  &lt;&lt; life_ &lt;&lt; \\n;\n    }\n  private:\n    int life_;\n    std::string greeting_;\n};   \n</code></pre>\n<p>and now your main would look like this:</p>\n<pre><code>int main() {\n  A a(42, Hello, World!);\n  a.print_message();\n}\n</code></pre>'","b'<p>Of course, understanding how to interact with a classs <code>private</code>s implies grokking the point of <code>private</code>, <code>class</code>, and all, summarized in one term as <a href=https://en.wikipedia.org/wiki/Encapsulation_%28computer_programming%29 rel=nofollow><strong>encapsulation</strong>,</a> a major property provided by OOP.</p>\n<p>Object-oriented programming is about objects interacting with each other over interfaces. These interfaces supply users with altering the objects state. In a 3D-context, for example, a cube can be rotated, the coordinates of one of its vertices can be retrieved, etc.<br/>\nWhy interfaces? To hide implementation details. Internal variables (<code>private</code> variables) are not supposed to be visible to any user of the object. OTOH, there are exposed variables (marked <code>public</code>), which depict that interface I was talking about.<br/>\nFor completenesss sake, Ill mention <code>protected</code>, which shares its subordinate variables with derived classes, but thats beside the point of this question, IMO.<br/>\nBut why hide implementation details? To make users independent of the internal structure and state of an object. Any changes there are invisible to users, which improves maintainability, code readability, and code reusability.</p>\n<p>So, how to proceed any further? You need to think about how the <code>Equation</code> class will be used and its internal state and its exposures. An equation consists of a multitude of variables. They should be the internal state. Its got two sides (maybe more). You need some way to represent them. Operations on equations: solving them? Performing equivalency transformations? Printing them out? Thats what you have to think about.</p>\n<p><strong>Note:</strong> others have mentioned setters and getters. They are used to set and get member variables of an object, respectively. Its bad because they break encapsulation; they change the state of the object directly, defeating the purpose of OOP except when trying to make mutable member variables appear constant or controlling the modification of variables with customized code, for example.</p>'","b'<p>As Paul mentioned, if you are making the variables private inside a the Equation class, then you would not want any entity other than the Equation class to have access to those variables. </p>\n<p>In this case, you should solve for x and y using private members of the class (since class members can access private variables of the class), and provide a public interface to access the results of solving the system.</p>\n<p>For example:</p>\n<pre><code>#include &lt;utility&gt;  // For std::pair\n\nclass EquationSolver {\npublic: \n  EquationSolver(int _a, int _b, int _c, int _d, int _e, int _f)\n  : a(_a), b(_b), c(_c), d(_d), e(_e), f(_f), x(0.0), y(0.0) {}\n\n  // This is the interface for solving the equations via method a\n  // And allows outside entities to get the result of solving the system\n  std::pair&lt;double, double&gt; solveViaMethodA() {\n    solveForXInternally();  // This solves for X via the private implementation below\n    solveForYInternally();  // This solves for Y via the private implementation below\n\n    // x and y have been updated internally, so they can be returned as the result of the solved system\n    return std::make_pair(x, y);\n  }\nprivate:\n  int a, b, c, d, e, f;\n  double x, y;\n\n  // This is an implementation for solving for x \n  void solveForXInternally() {\n    x = ((c*e)-(b*f))/ ((a*e)-(b*d));\n  }\n  // This is an implementation for solving for y \n  void solveForYInternally() {\n    y = ((a*f)-(c*d))/ ((a*e)-(b*d));\n  }\n};\n</code></pre>\n<p>Now you can use this class to solve equations as follows:</p>\n<pre><code>int main() {\n  // Create an instance of the EquationSolver class\n  EquationSolver solver(1, 2, 3, 4, 5, 6);\n\n  // Use the instance of the solver to solve the equations\n  std::pair&lt;double, double&gt; solved_variables = solver. solveViaMethodA();\n}\n</code></pre>\n<p>While this example illustrates using a class to store the coefficients required for solving the equation, it is not necessary for solving a single equation. A far more concise solution would be to use a single function, as follows:</p>\n<pre><code>#include &lt;utility&gt;\n\nstd::pair&lt;double, double&gt; solveSystem(int a, int b, int c, int d, int e, int f) {\n  double x = ((c*e)-(b*f))/ ((a*e)-(b*d));  \n  double y = ((a*f)-(c*d))/ ((a*e)-(b*d));\n  return std::make_pair(x, y);\n};\n\nint main() {\n  std::pair&lt;double, double&gt; solved_variables = solveSystem(1, 2, 3, 4, 5, 6);\n}\n</code></pre>\n<p>What using a class does allow, however, is for the solution to be easily extended. For example, in the EquationSolver class I provided, if you wanted to solve the equations differently then you could implement additional private member functions to solve for x and y internally, and add another public member function to access the solution via the alternate method.</p>'"
https://stackoverflow.com/questions/47313247/nodemon-app-crashed-waiting-for-file-changes-before-starting,node.js - nodemon - app crashed - waiting for file changes before starting,"b'<p>Mongoose expects you to specify types using the built-in constructor functions, which are named with capital letters, e.g. <code>String</code>, <code>Number</code>, <code>Boolean</code>, etc.</p>\n<pre><code>var mongoose = require(mongoose);\n\nmodule.exports = mongoose.model(User, {\n\n   email : String ,\n   pwd : String\n\n});\n</code></pre>'","b'<p>define</p>\n<pre><code>module.exports = mongoose.model(User, new mongoose.Schema({ \n\n   email : string ,\n   pwd : string\n   })\n});\n</code></pre>\n<p>There is no string variable in the code .</p>'","b'<p>this message will be appeared always when theres any small mistake.\nI also faced this when module.exports type as module.export,just missed s only.</p>'"
https://stackoverflow.com/questions/10694255/cmath-vs-math-h-and-similar-c-prefixed-vs-h-extension-headers,c++ - cmath vs math.h (And similar c-prefixed vs .h extension headers),"b'<blockquote>\n<p>Ive seen some information about differences between things like iostream vs iostream.h.</p>\n</blockquote>\n<p>[iostream.h] is not a standard header.</p>\n<p>it is not an example of the issue youre raising.</p>\n<p>[cmath] defines symbols in the <code>std</code> namespace, and may also define symbols in the global namespace. [math.h] defines symbols in the global namespace, and may also define symbols in the <code>std</code> namespace. if you include the former and use an unqualified symbol, it may compile with one compiler but not with another. therefore its a good idea to use [math.h]. and in general, for such header pairs, to use the [.h] version.</p>\n<p>c++98 provided a formal guarantee of the c<code>xxx</code> header not polluting the global namespace. maybe that was why they were defined. however, that was a bit harder to implement than polluting ones, so in practice no standard library implementation that i know of followed the standard in this respect, and so it was finally changed to reflect reality in c++11.</p>'","b'<p>Maybe this would be helpful :</p>\n<blockquote>\n<p>The C++ library includes the same definitions as the C language\nlibrary organized in the same structure of header files, with the\nfollowing differences:</p>\n<p>1 - Each header file has the same name as the C\nlanguage version but with a c prefix and no extension. For example,\nthe C++ equivalent for the C language header file &lt; stdlib.h &gt; is\n&lt; cstdlib&gt;.</p>\n<p>2 - Every element of the library is defined within the std namespace.</p>\n</blockquote>\n<p><a href=http://www.cplusplus.com/reference/clibrary/ rel=nofollow noreferrer>c-prefixed vs .h extension headers</a></p>'",b'<p>The headers whose names start with <code>c</code> are derived from the headers of the C standard library. The corresponding headers with the <code>c</code> prefix removed and a <code>.h</code> suffix added are identical (or very nearly identical) to the C standard library headers.</p>\n<p><code>&lt;cmath&gt;</code> defines the relevant symbols under the <code>std</code> namespace; <code>&lt;math.h&gt;</code> defines them globally.</p>\n<p>(I just learned its not quite that simple; see Alfs answer.)</p>'
https://stackoverflow.com/questions/30558261/codeblocks-cant-compile-application?rq=1,c - Code::Blocks Cant compile application,"b'<p>You either have the wrong compiler selected in your projects build options <strong>OR</strong> you dont have executables set in your compiler settings.</p>\n<h2>To select your compiler in your project:</h2>\n<p>First, go to the <code>Project</code> menu and select <code>Build options</code>:</p>\n<p><img alt=Project menu src=https://i.stack.imgur.com/XMxv0.png/></p>\n<p>Then, in the <code>Build options</code> dialog, select the compiler you have set up as described in your question:</p>\n<p><img alt=Build Options dialog src=https://i.stack.imgur.com/4PjTU.png/></p>\n<h2>To change your compilers executables:</h2>\n<p>Go to <code>Settings</code> and then <code>Compiler</code>:</p>\n<p><img alt=Settings-&gt;Compiler src=https://i.stack.imgur.com/e8CVF.png/></p>\n<p>Then select <code>Toolchain Executables</code>:</p>\n<p><img alt=Toolchain Executables src=https://i.stack.imgur.com/4UZxf.png/></p>\n<p>and fill in your executable names:</p>\n<p><img alt=enter image description here src=https://i.stack.imgur.com/YvGdE.png/></p>'","b'<p>I had the same error, figured it was Environment error, download the mingw-setup.exe file from CodeBlocks ide. After installation \nGo to Settings&gt;&gt;Compiler&gt;&gt;Reset Defaults</p>'",b'<p>Im using windows 10 and was having the same problem. I used the Setting&gt;Compiler&gt; Toolchain executables. Auto-detect button. Its at the end of the Compilers installation directory: path box. After clicking the button it was set to C:\\Program files(x86)\\codeblocks\\mingw</p>'
